idx,sentence,errors,has_error,corrected_sentence
44313,"['Fyrsti' 'formaður' 'Pólýfónkórsins' 'var' 'Stefán' 'Þengill' 'Jónsson'
 ',' 'múrari' 'og' 'söngkennari' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Fyrsti' 'formaður' 'Pólýfónkórsins' 'var' 'Stefán' 'Þengill' 'Jónsson'
 ',' 'múrari' 'og' 'söngkennari' '.']"
36531,"['Þau' 'voru' 'bæði' 'gædd' 'tónlistargáfu' 'og' 'söng' 'Ágústa' 'oft' 'á'
 'samkomum' 'í' 'Reykjavík' 'og' 'Símon' 'var' 'dáður' 'tenórsöngvari'
 'sem' 'tók' 'mikinn' 'þátt' 'í' 'sönglífi' 'bæjarins' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Þau' 'voru' 'bæði' 'gædd' 'tónlistargáfu' 'og' 'söng' 'Ágústa' 'oft' 'á'
 'samkomum' 'í' 'Reykjavík' 'og' 'Símon' 'var' 'dáður' 'tenórsöngvari'
 'sem' 'tók' 'mikinn' 'þátt' 'í' 'sönglífi' 'bæjarins' '.']"
17816,"['Viðræðuferlið' 'verði' 'opið' 'og' 'lýðræðislegt' 'og' 'leiði'
 'viðræðurnar' 'til' 'samnings' 'skal' 'íslenska' 'þjóðin' 'taka'
 'afstöðu' 'til' 'aðildarsamnings' 'í' 'þjóðaratkvæðagreiðslu' 'í'
 'kjölfar' 'upplýstrar' 'umræðu' '.' '""']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object)]",True,"['Viðræðuferlið' 'verði' 'opið' 'og' 'lýðræðislegt' 'og' 'leiði'
 'viðræðurnar' 'til' 'samnings' 'skal' 'íslenska' 'þjóðin' 'taka'
 'afstöðu' 'til' 'aðildarsamnings' 'í' 'þjóðaratkvæðagreiðslu' 'í'
 'kjölfar' 'upplýstrar' 'umræðu' '.' '“']"
29630,"['Dæmi' 'um' 'tákn' 'eru' 'íslenski' 'fáninn' 'sem' 'táknar' 'Ísland' ','
 'orðið' '„' 'hestur' '“' 'sem' 'táknar' 'tiltekið' 'hófdýr' ',' 'reykur'
 'sem' 'merki' 'um' 'eld' 'og' 'útréttur' 'vísifingur' 'sem' 'er' 'tákn'
 'sem' 'vísar' 'til' 'þess' 'sem' 'hann' 'bendir' 'á' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Dæmi' 'um' 'tákn' 'eru' 'íslenski' 'fáninn' 'sem' 'táknar' 'Ísland' ','
 'orðið' '„' 'hestur' '“' 'sem' 'táknar' 'tiltekið' 'hófdýr' ',' 'reykur'
 'sem' 'merki' 'um' 'eld' 'og' 'útréttur' 'vísifingur' 'sem' 'er' 'tákn'
 'sem' 'vísar' 'til' 'þess' 'sem' 'hann' 'bendir' 'á' '.']"
54640,"['Síminn' 'er' 'lang' 'elsta' 'símafyrirtækið' 'á' 'landinu' 'en' 'það'
 'hét' 'áður' 'Landssími' 'Íslands' '.']","[array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Síminn' 'er' 'langelsta' 'símafyrirtækið' 'á' 'landinu' 'en' 'það' 'hét'
 'áður' 'Landssími' 'Íslands' '.']"
28891,['Blágóman' 'fer' 'á' 'markað' 'í' 'Austur-Evrópu' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,['Blágóman' 'fer' 'á' 'markað' 'í' 'Austur-Evrópu' '.']
24103,"['„' 'Ég' 'er' 'viss' 'um' 'að' 'stuðningsmenn' 'verða' 'ósáttir' 'við'
 'fjarveru' 'hans' 'í' 'Asíu' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['„' 'Ég' 'er' 'viss' 'um' 'að' 'stuðningsmenn' 'verða' 'ósáttir' 'við'
 'fjarveru' 'hans' 'í' 'Asíu' '.']"
14667,['Svona' 'verður' 'Krummi' 'í' 'Mínus' 'líklegast' 'eftir' '50' 'ár' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,['Svona' 'verður' 'Krummi' 'í' 'Mínus' 'líklegast' 'eftir' '50' 'ár' '.']
26012,"['Drögin' 'að' 'skipulaginu' 'verða' 'kynnt' 'í' 'haust' ',' 'en' 'að'
 'sögn' 'Páls' 'Hjaltasonar' ',' 'formanns' 'skipulagsráðs' ',' 'verður'
 'engin' 'breyting' 'á' 'framtíð' 'flugvallarins' 'frá' 'fyrra'
 'aðalskipulagi' 'eins' 'og' 'drögin' 'líta' 'út' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Drögin' 'að' 'skipulaginu' 'verða' 'kynnt' 'í' 'haust' ',' 'en' 'að'
 'sögn' 'Páls' 'Hjaltasonar' '' 'formanns' 'skipulagsráðs' ',' 'verður'
 'engin' 'breyting' 'á' 'framtíð' 'flugvallarins' 'frá' 'fyrra'
 'aðalskipulagi' 'eins' 'og' 'drögin' 'líta' 'út' '.']"
41444,"['Flestar' 'armfætlur' 'eru' 'gular' 'eða' 'hvítar' 'að' 'lit' 'en' 'geta'
 'þó' 'sýnt' 'meiri' 'fjölbreytni' 'og' 'verið' 'bleikar' ',' 'brúnar'
 'eða' 'gráar' ',' 'og' 'jafnvel' 'með' 'rauðum' 'röndum' 'eða' 'flekkum'
 '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object)]",True,"['Flestar' 'armfætlur' 'eru' 'gular' 'eða' 'hvítar' 'að' 'lit' 'en' 'geta'
 'þó' 'sýnt' 'meiri' 'fjölbreytni' 'og' 'verið' 'bleikar' ',' 'brúnar'
 'eða' 'gráar' ',' 'og' 'jafnvel' 'með' 'rauðum' 'röndum' 'eða' 'flekkjum'
 '.']"
1117,"['Gísli' 'Sveinbergsson' 'lék' 'á' '74' 'höggum' ',' 'Ragnar' 'Már'
 'Garðarsson' '77' 'höggum' ',' 'Andri' 'Þór' 'Björnsson' '79' 'höggum'
 'og' 'Bjarki' 'Pétursson' '81' 'höggi' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Gísli' 'Sveinbergsson' 'lék' 'á' '74' 'höggum' ',' 'Ragnar' 'Már'
 'Garðarsson' '77' 'höggum' ',' 'Andri' 'Þór' 'Björnsson' '79' 'höggum'
 'og' 'Bjarki' 'Pétursson' '81' 'höggi' '.']"
44873,"['Við' 'nánari' 'skoðun' 'á' 'gryfjunni' 'við' 'suðurenda' 'tóftarinnar'
 'datt' 'þessi' 'kenning' 'alveg' 'út' ',' 'en' 'einnig' 'fundust' 'í'
 'gryfjunni' 'vel' 'varðveitt' 'greiða' 'úr' 'beinum' 'sem' 'og' 'perlur'
 'og' 'annarskonar' 'munir' 'sem' 'samræmdust' 'daglegu' 'lífi' 'á'
 'víkingaöld' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography', 'grammar'], dtype=object)
 array(['orthography', 'grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Við' 'nánari' 'skoðun' 'á' 'gryfjunni' 'við' 'suðurenda' 'tóftarinnar'
 'datt' 'þessi' 'kenning' 'alveg' 'út' 'því' 'einnig' 'fundust' 'í'
 'gryfjunni' 'vel' 'varðveitt' 'greiða' 'úr' 'beinum' 'sem' 'og' 'perlur'
 'og' 'annarskonar' 'munir' 'sem' 'samræmdust' 'daglegu' 'lífi' 'á'
 'víkingaöld' '.']"
26363,"['Harry' 'Redknapp' ',' 'stjóri' 'Spurs' ',' 'vonar' 'að' 'nýir'
 'leikmenn' 'sannfæri' 'króatíska' 'miðjumanninn' 'Luka' 'Modric' 'um'
 'að' 'rétt' 'sé' 'að' 'vera' 'áfram' 'hjá' 'félaginu' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Harry' 'Redknapp' ',' 'stjóri' 'Spurs' ',' 'vonar' 'að' 'nýir'
 'leikmenn' 'sannfæri' 'króatíska' 'miðjumanninn' 'Luka' 'Modric' 'um'
 'að' 'rétt' 'sé' 'að' 'vera' 'áfram' 'hjá' 'félaginu' '.']"
6323,"['Ásgerður' 'Halldórsdóttir' ',' 'bæjarstjóri' 'á' 'Seltjarnarnesi' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Ásgerður' 'Halldórsdóttir' ',' 'bæjarstjóri' 'á' 'Seltjarnarnesi' '.']"
3863,"['„' 'Þetta' 'var' 'í' 'fyrsta' 'skipti' 'sem' 'ég' 'fór' 'á'
 'tískuvikuna' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['„' 'Þetta' 'var' 'í' 'fyrsta' 'skipti' 'sem' 'ég' 'fór' 'á'
 'tískuvikuna' '.']"
11751,"['Fyrrverandi' 'þjálfari' 'franska' 'landsliðsins' ',' 'Jacques' 'Santini'
 ',' 'hefur' 'staðfest' 'að' 'Robert' 'Pires' 'og' 'Thierry' 'Henry' ','
 'báðir' 'leikmenn' 'Arsenal' ',' 'hafi' 'lent' 'í' 'rifrildi' 'kvöldið'
 'sem' 'þeir' 'unnu' 'England' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Fyrrverandi' 'þjálfari' 'franska' 'landsliðsins' ',' 'Jacques' 'Santini'
 ',' 'hefur' 'staðfest' 'að' 'Robert' 'Pires' 'og' 'Thierry' 'Henry' ','
 'báðir' 'leikmenn' 'Arsenal' ',' 'hafi' 'lent' 'í' 'rifrildi' 'kvöldið'
 'sem' 'þeir' 'unnu' 'England' '.']"
41415,"['Langflestar' 'armfætlur' 'eru' 'tiltölulega' 'smáar' 'eða' 'um' '10'
 'til' '30' 'millimetrar' ',' 'stærð' 'getur' 'þó' 'verið' 'frá' '1'
 'millimetri' 'og' 'upp' 'í' '100' 'millimetra' 'eftir' 'tegundum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Langflestar' 'armfætlur' 'eru' 'tiltölulega' 'smáar' 'eða' 'um' '10'
 'til' '30' 'millimetrar' ';' 'stærð' 'getur' 'þó' 'verið' 'frá' '1'
 'millimetra' 'og' 'upp' 'í' '100' 'millimetra' 'eftir' 'tegundum' '.']"
51363,"['Þegar' 'sótt' 'er' 'um' 'starf' 'er' 'umsækjandinn' 'metinn' 'að'
 'verðleikum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Þegar' 'sótt' 'er' 'um' 'starf' 'er' 'umsækjandinn' 'metinn' 'að'
 'verðleikum' '.']"
10665,"['En' 'svona' 'síðustu' 'misserin' 'hef' 'ég' 'ekkert' 'annað' 'séð' 'í'
 'stöðunni' 'fyrir' 'fólk' ',' 'annað' 'en' 'að' 'leita' 'réttar' 'síns'
 'fyrir' 'dómi' ',' '“' 'segir' 'Sigurvin' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['En' 'svona' 'síðustu' 'misserin' 'hef' 'ég' 'ekkert' 'annað' 'séð' 'í'
 'stöðunni' 'fyrir' 'fólk' ',' 'annað' 'en' 'að' 'leita' 'réttar' 'síns'
 'fyrir' 'dómi' ',' '“' 'segir' 'Sigurvin' '.']"
9620,"['Í' 'tölum' 'frá' 'sambandinu' 'kemur' 'fram' 'að' 'karlmönnum' 'sem'
 'fá' 'sér' 'Brotox' 'hafi' 'fjölgað' 'um' '310' 'prósent' 'síðan' 'árið'
 '2000' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Í' 'tölum' 'frá' 'sambandinu' 'kemur' 'fram' 'að' 'karlmönnum' 'sem'
 'fá' 'sér' 'Brotox' 'hafi' 'fjölgað' 'um' '310' 'prósent' 'síðan' 'árið'
 '2000' '.']"
22537,['Guðjón' 'Henning' 'efstur' 'hjá' 'GKG'],"[array([], dtype=object) array(['grammar'], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object)]",True,['Guðjón' 'Henning' 'er' 'efstur' 'hjá' 'GKG' '.']
20101,"['En' 'umfjöllunin' 'er' 'svo' 'mikil' 'að' 'ætla' 'mætti' 'að' 'allt'
 'íslenskt' 'atvinnu-og' 'stjórnmálalíf' 'sé' 'spillt' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['En' 'umfjöllunin' 'er' 'svo' 'mikil' 'að' 'ætla' 'mætti' 'að' 'allt'
 'íslenskt' 'atvinnu-og' 'stjórnmálalíf' 'sé' 'spillt' '.']"
51047,"['Auðvitað' 'fylgir' 'námi' 'ákveðinn' 'fórnarkostnaður' 'þegar' 'hægt'
 'væri' 'e.t.v' 'að' 'vera' 'í' 'nokkuð' 'vel' 'launuðu' 'starfi' 'og'
 'er' 'það' 'því' 'mörgum' 'erfitt' 'að' 'fórna' 'stöðugri' 'innkomu'
 'fyrir' 'skólabekkinn' 'en' 'með' 'því' 'að' 'læra' 'þá' 'tryggjum' 'við'
 'hærri' 'tekjur' 'að' 'námi' 'loknu' 'eins' 'konar' 'gullpottur' 'við'
 'enda' 'regnbogans' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography', 'style'], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography', 'grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Auðvitað' 'fylgir' 'námi' 'ákveðinn' 'fórnarkostnaður' 'þegar' 'hægt'
 'væri' 'e.t.v.' 'að' 'vera' 'í' 'nokkuð' 'vel' 'launuðu' 'starfi' '. Það'
 'er' '' 'því' 'mörgum' 'erfitt' 'að' 'fórna' 'stöðugri' 'innkomu' 'fyrir'
 'skólabekkinn' ',' 'en' 'með' 'því' 'að' 'læra' 'þá' 'tryggjum' 'við'
 'hærri' 'tekjur' 'að' 'námi' 'loknu' 'sem er' 'eins' 'konar' 'gullpottur'
 'við' 'enda' 'regnbogans' '.']"
51427,"['Ég' 'held' 'ég' 'hafi' 'verið' 'orðinn' 'hér' 'um' 'bil' '14' 'ára'
 'þegar' 'ég' 'fór' 'fyrst' 'að' 'hugsa' 'út' 'í' 'nám' 'sem' 'eitthvað'
 'sem' 'gæti' 'gagnast' 'mér' 'í' 'framtíðinni' ',' 'ég' 'hafði' 'rúllað'
 'í' 'gegnum' 'grunnskóla' 'hingað' 'til' 'án' 'áreynslu' 'með' 'rúmlega'
 '9' 'í' 'meðaleinkunn' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Ég' 'held' 'ég' 'hafi' 'verið' 'orðinn' 'hér' 'um' 'bil' '14' 'ára'
 'þegar' 'ég' 'fór' 'fyrst' 'að' 'hugsa' 'út' 'í' 'nám' 'sem' 'eitthvað'
 'sem' 'gæti' 'gagnast' 'mér' 'í' 'framtíðinni' ',' 'ég' 'hafði' 'rúllað'
 'í' 'gegnum' 'grunnskóla' 'hingað' 'til' 'án' 'áreynslu' 'með' 'rúmlega'
 '9' 'í' 'meðaleinkunn' '.']"
30925,"['Kuðungurinn' 'er' 'mjög' 'traustur' ',' 'einlitur' ',' 'en'
 'litaafbrigði' 'mörg' ',' 'ólífugrænn' ',' 'skærgulur' ',' 'rauður' ','
 'appelsínugulur' ',' 'grágrænn' ',' 'jafnvel' 'röndóttur' ',' 'þótt'
 'oftast' 'sé' 'hann' 'dökkgrár' 'eða' 'brúnn' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Kuðungurinn' 'er' 'mjög' 'traustur' ',' 'einlitur' ',' 'en'
 'litaafbrigði' 'mörg' ',' 'ólífugrænn' ',' 'skærgulur' ',' 'rauður' ','
 'appelsínugulur' ',' 'grágrænn' ',' 'jafnvel' 'röndóttur' ',' 'þótt'
 'oftast' 'sé' 'hann' 'dökkgrár' 'eða' 'brúnn' '.']"
6374,['Hann' 'er' 'að' 'mæta' 'á' 'rétt' 'svæði' 'á' 'réttum' 'tíma' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,['Hann' 'er' 'að' 'mæta' 'á' 'rétt' 'svæði' 'á' 'réttum' 'tíma' '.']
41627,"['Ef' 'morðunum' 'árin' '2012' 'og' '2013' 'er' 'bætt' 'við' 'eru'
 'kvennþolendur' 'í' 'heild' 'ellefu' 'talsins' ',' 'en' 'karlþolendur'
 'átján' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)
 array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Ef' 'morðunum' 'árin' '2012' 'og' '2013' 'er' 'bætt' 'við' 'eru'
 'kvenþolendur' 'í' 'heild' 'ellefu' 'talsins' ',' 'en' 'karlþolendur'
 'átján' '.']"
